#chr	start	end	geneName;geneId
1	41440006	41483234	CTPS1;ENSG00000171793
1	41476268	41493908	SLFNL1;ENSG00000171790
1	41487871	41712825	SCMH1;ENSG00000010803
1	41822593	41854261	FOXO6;ENSG00000204060
1	41939445	41955343	EDN2;ENSG00000127129
1	41967035	42506595	HIVEP3;ENSG00000127124
1	42614091	42626494	GUCA2B;ENSG00000044012
1	42623361	42635388	GUCA2A;ENSG00000197273
1	42637209	42806547	FOXJ3;ENSG00000198815
1	42841465	42885849	RIMKLA;ENSG00000177181
1	42890999	42926937	ZMYND12;ENSG00000066185
1	42916787	42953410	PPCS;ENSG00000127125
1	42924000	43125334	CCDC30;ENSG00000186409
1	43119095	43147428	PPIH;ENSG00000171960
1	43143097	43173019	YBX1;ENSG00000065978
1	43193763	43210924	CLDN19;ENSG00000164007
1	43207005	43237754	LEPRE1;ENSG00000117385
1	43227939	43269126	C1orf50;ENSG00000164008
1	43267722	43287953	CCDC23;ENSG00000177868
1	43277794	43315659	ERMAP;ENSG00000164010
1	43307279	43323147	ZNF691;ENSG00000164011
1	43386518	43429529	SLC2A1;ENSG00000117394
1	43605028	43627066	FAM183A;ENSG00000186973
1	43624845	43732588	EBNA1BP2;ENSG00000117395
1	43632819	43725028	WDR65;ENSG00000243710
1	43730664	43744672	TMEM125;ENSG00000179178
1	43742553	43756287	C1orf210;ENSG00000253313
1	43761663	43793778	TIE1;ENSG00000066056
1	43798477	43823442	MPL;ENSG00000117400
1	43819625	43833873	CDC20;ENSG00000117399
1	43824067	43838696	ELOVL1;ENSG00000066322
1	43844587	43860478	MED8;ENSG00000159479
1	43850552	43923320	SZT2;ENSG00000198198
1	43911823	43924659	HYI;ENSG00000178922
1	43985857	44094342	PTPRF;ENSG00000142949
1	44110828	44176185	KDM4A;ENSG00000066135
1	44166494	44401830	ST3GAL3;ENSG00000126091
1	44393991	44407912	ARTN;ENSG00000117407
1	44407610	44438693	IPO13;ENSG00000117408
1	44430671	44444040	DPH2;ENSG00000132768
1	44435158	44448966	ATP6V0B;ENSG00000117410
1	44439614	44461839	B4GALT2;ENSG00000117411
1	44452030	44467199	CCDC24;ENSG00000159214
1	44452171	44502138	SLC6A9;ENSG00000196517
1	44579521	44605811	KLF17;ENSG00000171872
1	44674126	44691352	DMAP1;ENSG00000178028
1	44681741	44825931	ERI3;ENSG00000117419
1	44865865	45122395	RNF220;ENSG00000187147
1	45095909	45145226	TMEM53;ENSG00000126106
1	45135363	45196262	C1orf228;ENSG00000198520
1	45200489	45238438	KIF2C;ENSG00000142945
1	45235922	45249450	RPS8;ENSG00000142937
1	45244256	45258376	BEST4;ENSG00000142959
1	45260896	45276661	PLK3;ENSG00000173846
1	45266584	45277956	TCTEX1D4;ENSG00000188396
1	45269153	45286256	BTBD19;ENSG00000222009
1	45280515	45313734	PTCH2;ENSG00000117425
1	45311449	45457281	EIF2B3;ENSG00000070785
1	45463211	45482000	HECTD3;ENSG00000126107
1	45472818	45486246	UROD;ENSG00000126088
1	45477070	45776880	ZSWIM5;ENSG00000162415
1	45787544	45799346	HPDL;ENSG00000186603
1	45789834	45811141	MUTYH;ENSG00000132781
1	45800341	45814646	TOE1;ENSG00000132773
1	45804554	45961871	TESK2;ENSG00000070759
1	45954537	45970750	CCDC163P;ENSG00000236624
1	45960724	45981738	MMACHC;ENSG00000132763
1	45971707	45993718	PRDX1;ENSG00000117450
1	46011214	46040720	AKR1A1;ENSG00000117448
1	46044517	46089565	NASP;ENSG00000132780
1	46080715	46094728	CCDC17;ENSG00000159588
1	46087975	46158784	GPBP1L1;ENSG00000159592
1	46147885	46165114	TMEM69;ENSG00000159596
1	46154995	46221321	IPP;ENSG00000197429
1	46247658	46506895	MAST2;ENSG00000086015
1	46500811	46647159	PIK3R3;ENSG00000117461
1	46635744	46656629	TSPAN1;ENSG00000117472
1	46649353	46690976	POMGNT1;ENSG00000085998
1	46664005	46691932	LURAP1;ENSG00000171357
1	46708359	46749144	RAD54L;ENSG00000085999
1	46721867	46774279	LRRC41;ENSG00000132128
1	46764302	46787447	UQCRH;ENSG00000173660
1	46800848	46835823	NSUN4;ENSG00000117481
1	46854936	46884519	FAAH;ENSG00000117480
1	46967667	46984897	DMBX1;ENSG00000197587
1	47006315	47022198	KNCN;ENSG00000162456
1	47018089	47087514	MKNK1;ENSG00000079277
1	47068386	47087562	MOB3C;ENSG00000142961
1	47093408	47144538	ATPAF1;ENSG00000123472
1	47119365	47189823	KIAA0494;ENSG00000159658
1	47129526	47144265	ATPAF1-AS1;ENSG00000186118
1	47218509	47290084	CYP4B1;ENSG00000142973
1	47389848	47412155	CYP4A11;ENSG00000187048
1	47422035	47521422	CYP4X1;ENSG00000186377
1	47528159	47588990	CYP4Z1;ENSG00000186160
1	47598106	47620412	CYP4A22;ENSG00000162365
1	47644264	47661715	PDZK1IP1;ENSG00000162366
1	47676962	47702891	TAL1;ENSG00000162367
1	47710810	47784818	STIL;ENSG00000123473
1	47794468	47849510	CMPK1;ENSG00000162368
1	47876743	47888722	FOXE3;ENSG00000186790
1	47896688	47911362	FOXD2;ENSG00000186564
1	48226307	48467566	TRABD2B;ENSG00000204018
1	48683356	48719315	SLC5A9;ENSG00000117834
1	48756043	48942844	SPATA6;ENSG00000132122
1	48993526	50494584	AGBL4;ENSG00000186094
1	49188194	49247640	BEND5;ENSG00000162373
1	50454989	50466873	AL645730.2;ENSG00000227839
1	50508685	50674457	ELAVL4;ENSG00000162374
1	50878221	50894171	DMRTA2;ENSG00000142700
1	50900149	51430934	FAF1;ENSG00000185104
1	51421416	51445304	CDKN2C;ENSG00000123080
1	51562905	51618751	C1orf185;ENSG00000204006
1	51696942	51744126	RNF11;ENSG00000123091
1	51747929	51815787	TTC39A;ENSG00000085831
1	51814934	51989999	EPS15;ENSG00000085832
1	52037850	52259888	OSBPL9;ENSG00000117859
1	52249862	52349476	NRD1;ENSG00000078618
1	52368627	52461435	RAB3B;ENSG00000169213
1	52480802	52526842	TXNDC12;ENSG00000117862
1	52492774	52504487	KTI12;ENSG00000198841
1	52516796	52561387	BTF3L4;ENSG00000134717
1	52603045	52817357	ZFYVE9;ENSG00000157077
1	52806394	52836864	CC2D1B;ENSG00000154222
1	52833500	52875130	ORC1;ENSG00000085840
1	52865235	52888991	PRPF38A;ENSG00000134748
1	52868953	53024158	ZCCHC11;ENSG00000134744
1	53063043	53079722	GPX7;ENSG00000116157
1	53094015	53140354	FAM159A;ENSG00000182183
1	53147507	53169037	SELRC1;ENSG00000162377
1	53187125	53298013	ZYG11B;ENSG00000162378
1	53303182	53365669	ZYG11A;ENSG00000203995
1	53356655	53397883	ECHDC2;ENSG00000121310
1	53387900	53522374	SCP2;ENSG00000116171
1	53522853	53556173	PODN;ENSG00000174348
1	53547854	53613288	SLC1A7;ENSG00000162383
1	53657100	53684868	CPT2;ENSG00000157184
1	53674770	53691288	C1orf123;ENSG00000162384
1	53687563	53709281	MAGOH;ENSG00000162385
1	53706216	53798741	LRP8;ENSG00000157193
1	53920071	53938160	DMRTB1;ENSG00000143006
1	53966909	54204876	GLIS1;ENSG00000174332
1	54226132	54309532	TMEM48;ENSG00000058804
1	54312391	54361406	YIPF1;ENSG00000058799
1	54351911	54381758	DIO1;ENSG00000211452
1	54382233	54416974	HSPB11;ENSG00000081870
1	54406749	54438840	LRRC42;ENSG00000116212
1	54469411	54488855	LDLRAD1;ENSG00000203985
1	54492346	54524176	TMEM59;ENSG00000116209
1	54514259	54583191	TCEANC2;ENSG00000116205
1	54564967	54576749	AL161915.1;ENSG00000212670
1	54593746	54624442	CDCP2;ENSG00000157211
1	54630332	54642996	AL357673.1;ENSG00000248835
1	54633008	54670708	CYB5RL;ENSG00000215883
1	54644713	54691602	MRPL37;ENSG00000116221
1	54687189	54884151	SSBP3;ENSG00000157216
1	54698709	54709735	C1orf191;ENSG00000198711
1	55002929	55109864	ACOT11;ENSG00000162390
1	55069854	55094228	FAM151A;ENSG00000162391
1	55102458	55212980	HEATR8;ENSG00000184313
1	55176494	55213329	TTC4;ENSG00000243725
1	55217570	55235186	PARS2;ENSG00000162396
1	55240384	55271939	TTC22;ENSG00000006555
1	55266735	55312924	C1orf177;ENSG00000162398
1	55310305	55357890	DHCR24;ENSG00000116133
1	55441464	55462965	TMEM61;ENSG00000143001
1	55459605	55481555	BSND;ENSG00000162399
1	55500220	55535524	PCSK9;ENSG00000169174
1	55527031	55686038	USP24;ENSG00000162402
1	56955418	57115973	PPAP2B;ENSG00000162407
1	57105994	57186007	PRKAA2;ENSG00000162409
1	57179476	57290368	C1orf168;ENSG00000187889
1	57315478	57388893	C8A;ENSG00000157131
1	57389882	57436812	C8B;ENSG00000021852
1	57455450	59017405	DAB1;ENSG00000173406
1	58876055	59017473	OMA1;ENSG00000162600
1	59036098	59048165	TACSTD2;ENSG00000184292
1	59115410	59170763	MYSM1;ENSG00000162601
1	59241464	59254784	JUN;ENSG00000177606
1	59757309	60238346	FGGY;ENSG00000172456
1	60275457	60347049	HOOK1;ENSG00000134709
1	60353979	60397461	CYP2J2;ENSG00000134716
1	60447940	60544441	C1orf87;ENSG00000162598
1	61325930	61933464	NFIA;ENSG00000162599
1	62141716	62196094	TM2D1;ENSG00000162604
1	62203148	62634591	INADL;ENSG00000132849
1	62655502	62682999	L1TD1;ENSG00000240563
1	62697650	62790084	KANK4;ENSG00000132854
1	62896967	62922474	USP1;ENSG00000162607
1	62915398	63158968	DOCK7;ENSG00000116641
1	63058157	63076829	ANGPTL3;ENSG00000132855
1	63244805	63336183	ATG4C;ENSG00000125703
1	63783729	63795796	FOXD3;ENSG00000187140
1	63828260	63909232	ALG6;ENSG00000088035
1	63901440	64064391	ITGB3BP;ENSG00000142856
1	63984042	64043363	EFCAB7;ENSG00000203965
1	64009634	64020910	DLEU2L;ENSG00000116652
1	64053946	64130915	PGM1;ENSG00000079739
1	64234692	64652180	ROR1;ENSG00000185483
1	64664309	64738050	UBE2U;ENSG00000177414
1	64931427	65163740	CACHD1;ENSG00000158966
1	65205777	65303914	RAVER2;ENSG00000162437
1	65293911	65437186	JAK1;ENSG00000162434
1	65608231	65702827	AK4;ENSG00000162433
1	65708901	65886551	DNAJC6;ENSG00000116675
1	65881247	66112241	LEPR;ENSG00000116678
1	65881269	65906689	LEPROT;ENSG00000213625
1	66253196	66845258	PDE4B;ENSG00000184588
1	66994065	67218981	SGIP1;ENSG00000118473
1	67126546	67147709	AL139147.1;ENSG00000248458
1	67213141	67249469	TCTEX1D1;ENSG00000152760
1	67258423	67271938	INSL5;ENSG00000172410
1	67273567	67395569	WDR78;ENSG00000152763
1	67385577	67459301	MIER1;ENSG00000198160
1	67460014	67524781	SLC35D1;ENSG00000116704
1	67552858	67605638	C1orf141;ENSG00000203963
1	67627082	67730661	IL23R;ENSG00000162594
1	67768046	67867582	IL12RB2;ENSG00000081985
1	67868492	67901097	SERBP1;ENSG00000142864
1	68145743	68159020	GADD45A;ENSG00000116717
1	68162148	68304149	GNG12;ENSG00000172380
1	68506644	68522313	DIRAS3;ENSG00000162595
1	68559141	68703802	WLS;ENSG00000116729
1	68889504	68920641	RPE65;ENSG00000116745
1	68934834	68967903	DEPDC1;ENSG00000024526
1	70029080	70622627	LRRC7;ENSG00000033122
1	70605487	70676302	LRRC40;ENSG00000066557
1	70666364	70723734	SRSF11;ENSG00000116754
1	70721270	70825416	ANKRD13C;ENSG00000118454
1	70815487	70856021	HHLA3;ENSG00000197568
1	70871900	70910533	CTH;ENSG00000116761
1	71313035	71518490	PTGER3;ENSG00000050628
1	71523973	71551979	ZRANB2;ENSG00000132485
1	71863624	72753416	NEGR1;ENSG00000172260
1	74486698	74668870	LRRIQ3;ENSG00000162620
1	74658921	74704769	FPGT;ENSG00000254685
1	74658925	75014665	FPGT-TNNI3K;ENSG00000259030
1	74658936	75015111	FPGT-TNNI3K;ENSG00000116783
1	74932775	74983297	LRRC53;ENSG00000162621
1	75028794	75144421	C1orf173;ENSG00000178965
1	75166169	75204091	CRYZ;ENSG00000116791
1	75193835	75237361	TYW3;ENSG00000162623
1	75589118	75632217	LHX8;ENSG00000162624
1	75662815	76081800	SLC44A5;ENSG00000137968
1	76185035	76258259	ACADM;ENSG00000117054
1	76246878	76265763	RABGGTB;ENSG00000137955
1	76257566	76383922	MSH4;ENSG00000057468
1	76379557	76403115	ASB17;ENSG00000154007
1	76535403	77105285	ST6GALNAC3;ENSG00000184005
1	77328125	77536395	ST6GALNAC5;ENSG00000117069
1	77549674	77690114	PIGK;ENSG00000142892
1	77742735	78030650	AK5;ENSG00000154027
1	78023100	78154103	ZZZ3;ENSG00000036549
1	78156671	78230536	USP33;ENSG00000077254
1	78240308	78349105	FAM73A;ENSG00000180488
1	78349197	78414579	NEXN;ENSG00000162614
1	78404739	78449793	FUBP1;ENSG00000162613
1	78439858	78488647	DNAJB4;ENSG00000162616
1	78440225	78609132	GIPC2;ENSG00000137960
1	78764567	79010433	PTGFR;ENSG00000122420
1	79080606	79113483	IFI44L;ENSG00000137959
1	79110480	79134762	IFI44;ENSG00000137965
1	79350448	79477402	ELTD1;ENSG00000162618
1	81766844	82463106	LPHN2;ENSG00000117114
1	84325710	84469832	TTLL7;ENSG00000137941
1	84538744	84709180	PRKACB;ENSG00000142875
1	84759048	84860639	SAMD13;ENSG00000203943
1	84859214	84885700	DNASE2B;ENSG00000137976
1	84939941	84968472	RPF1;ENSG00000117133
1	84959007	84977247	GNG5;ENSG00000174021
1	85013803	85045162	CTBS;ENSG00000117151
1	85088912	85105702	C1orf180;ENSG00000180869
1	85104389	85161485	SSX2IP;ENSG00000117155
1	85272284	85363895	LPAR3;ENSG00000171517
1	85386267	85467795	MCOLN2;ENSG00000153898
1	85459829	85603820	WDR63;ENSG00000162643
1	85478764	85519181	MCOLN3;ENSG00000055732
1	85617555	85671728	SYDE2;ENSG00000097096
1	85710638	85730354	C1orf52;ENSG00000162642
1	85726930	85748770	BCL10;ENSG00000142867
1	85779167	86049045	DDAH1;ENSG00000153904
1	86041443	86054644	CYR61;ENSG00000142871
1	86110105	86179115	ZNHIT6;ENSG00000117174
1	86189915	86627625	COL24A1;ENSG00000171502
1	86807507	86867024	ODF2L;ENSG00000122417
1	86884768	86927240	CLCA2;ENSG00000137975
1	86929050	86970971	CLCA1;ENSG00000016490
1	87007760	87051436	CLCA4;ENSG00000016602
1	87165258	87218866	SH3GLB1;ENSG00000097033
1	87323131	87385106	RP4-604K5.1;ENSG00000183291
1	87375330	87607333	HS2ST1;ENSG00000153936
1	87453691	87639883	RP5-1052I5.2;ENSG00000267561
1	87789150	87817787	LMO4;ENSG00000143013
1	89144904	89306937	PKN2;ENSG00000065243
1	89313614	89362626	GTF2B;ENSG00000137947
1	89396455	89463635	CCBL2;ENSG00000137944
1	89440138	89463642	RBMXL1;ENSG00000213516
1	89467348	89493576	GBP3;ENSG00000117226
1	89513001	89536042	GBP1;ENSG00000117228
1	89566814	89621138	GBP2;ENSG00000162645
1	89592433	89646722	GBP7;ENSG00000213512
1	89641830	89669614	GBP4;ENSG00000162654
1	89719632	89743543	GBP5;ENSG00000154451
1	89824616	89858718	GBP6;ENSG00000183347
1	89985394	90068422	LRRC8B;ENSG00000197147
1	90093630	90403808	LRRC8C;ENSG00000171488
1	90281572	90407169	LRRC8D;ENSG00000171492
1	90455670	90499096	ZNF326;ENSG00000162664
1	91172158	91187793	BARHL2;ENSG00000143032
1	91375858	91492828	ZNF644;ENSG00000122482
1	91721322	91875425	HFM1;ENSG00000162669
1	91961407	91996320	CDC7;ENSG00000097046
1	92140901	92376891	TGFBR3;ENSG00000069702
1	92409927	92484982	BRDT;ENSG00000137948
1	92490538	92534092	EPHX4;ENSG00000172031
1	92540861	92618392	BTBD8;ENSG00000189195
1	92627541	92655279	KIAA1107;ENSG00000069712
1	92678496	92716369	C1orf146;ENSG00000203910
1	92706958	92769543	GLMN;ENSG00000174842
1	92759521	92858729	RPAP2;ENSG00000122484
1	92935318	92957432	GFI1;ENSG00000162676
1	92969252	93262960	EVI5;ENSG00000067208
1	93292614	93312480	RPL5;ENSG00000122406
1	93302723	93432056	FAM69A;ENSG00000154511
1	93539791	93609637	MTF2;ENSG00000143033
1	93610298	93651284	TMED5;ENSG00000117500
1	93640475	93749286	CCDC18;ENSG00000122483
1	93806444	93833148	DR1;ENSG00000117505
1	93908657	94025217	FNBP1L;ENSG00000137942
1	94022346	94317705	BCAR3;ENSG00000137936
1	94328372	94350473	DNTTIP2;ENSG00000067334
1	94345760	94379965	GCLM;ENSG00000023909
1	94453392	94591687	ABCA4;ENSG00000198691
1	94609543	94745623	ARHGAP29;ENSG00000137962
1	94878932	94989221	ABCD3;ENSG00000117528
1	94989780	95012355	F3;ENSG00000117525
1	95280897	95365801	SLC44A3;ENSG00000143036
1	95357506	95397833	CNN3;ENSG00000117519
1	95443296	95543500	ALG14;ENSG00000172339
1	95577893	95668162	TMEM56;ENSG00000152078
1	95694710	95717780	RWDD3;ENSG00000122481
1	97182220	97285348	PTBP2;ENSG00000117569
1	97538298	98391604	DPYD;ENSG00000188641
1	99122235	99231055	SNX7;ENSG00000162627
1	99350805	99475587	LPPR5;ENSG00000117598
1	99724508	99780145	RP4-788L13.1;ENSG00000117600
1	100106498	100165096	PALMD;ENSG00000099260
1	100169258	100237186	FRRS1;ENSG00000156869
1	100310639	100394578	AGL;ENSG00000162688
1	100430344	100497534	SLC35A3;ENSG00000117620
1	100498652	100553932	HIAT1;ENSG00000156875
1	100544118	100603510	SASS6;ENSG00000156876
1	100593705	100621052	TRMT13;ENSG00000122435
1	100609408	100648770	LRRC39;ENSG00000122477
1	100654735	100720389	DBT;ENSG00000137992
1	100726762	100763324	RTCA;ENSG00000137996
1	100805583	100990832	CDC14A;ENSG00000079335
1	100998692	101012573	GPR88;ENSG00000181656
1	101180304	101209600	VCAM1;ENSG00000162692
1	101332942	101366553	EXTL2;ENSG00000162694
1	101356631	101452308	SLC30A7;ENSG00000162695
1	101450178	101496643	DPH5;ENSG00000117543
1	101697443	101712073	S1PR1;ENSG00000170989
1	102263129	102467585	OLFM3;ENSG00000118733
1	103337022	103579051	COL11A1;ENSG00000060718
1	104063312	104102853	RNPC3;ENSG00000185946
1	104091436	104127155	AMY2B;ENSG00000240038
1	104154998	104173401	AMY2A;ENSG00000243480
1	104192911	104212172	AMY1A;ENSG00000237763
1	104225036	104244301	AMY1B;ENSG00000174876
1	104288027	104306311	AMY1C;ENSG00000187733
1	107594266	107606915	PRMT6;ENSG00000198890
1	107677628	108031079	NTNG1;ENSG00000162631
1	108108781	108512765	VAV3;ENSG00000134215
1	108671657	108748470	SLC25A24;ENSG00000085491
1	108760086	108791702	NBPF4;ENSG00000196427
1	108913420	109018623	NBPF6;ENSG00000186086
1	109097710	109192521	FAM102B;ENSG00000162636
1	109185911	109209147	HENMT1;ENSG00000162639
1	109229944	109249424	PRPF38B;ENSG00000134186
1	109250278	109290364	FNDC7;ENSG00000143107
1	109284295	109357147	STXBP3;ENSG00000116266
1	109353519	109511105	AKNAD1;ENSG00000162641
1	109412971	109478043	GPSM2;ENSG00000121957
1	109467129	109511110	CLCC1;ENSG00000121940
1	109507835	109589849	WDR47;ENSG00000085433
1	109600120	109623623	TAF13;ENSG00000197780
1	109628356	109644555	TMEM167B;ENSG00000215717
1	109643572	109661478	C1orf194;ENSG00000179902
1	109651300	109754400	KIAA1324;ENSG00000116299
1	109751539	109785790	SARS;ENSG00000031698
1	109787640	109823376	CELSR2;ENSG00000143126
1	109817177	109830807	PSRC1;ENSG00000134222
1	109829986	109854662	MYBPHL;ENSG00000221986
1	109847191	109945572	SORT1;ENSG00000134243
1	109936652	109974061	PSMA5;ENSG00000143106
1	110004179	110029758	SYPL2;ENSG00000143028
1	110021100	110040425	ATXN7L2;ENSG00000162650
1	110031673	110050553	CYB561D1;ENSG00000174151
1	110041796	110057359	AMIGO1;ENSG00000181754
1	110077493	110096027	GPR61;ENSG00000156097
1	110086232	110141974	GNAI3;ENSG00000065135
1	110140888	110160678	GNAT2;ENSG00000134183
1	110153725	110179672	AMPD2;ENSG00000116337
1	110193702	110213117	GSTM4;ENSG00000168765
1	110205643	110257172	GSTM2;ENSG00000213366
1	110225435	110256306	GSTM1;ENSG00000134184
1	110249876	110265887	GSTM5;ENSG00000134201
1	110271553	110289383	GSTM3;ENSG00000134202
1	110287701	110311648	EPS8L3;ENSG00000198758
1	110447863	110478613	CSF1;ENSG00000184371
1	110522307	110571356	AHCYL1;ENSG00000168710
1	110569198	110602262	FAM40A;ENSG00000143093
1	110597615	110618233	ALX3;ENSG00000156150
1	110650061	110661568	UBL4B;ENSG00000186150
1	110688107	110749823	SLC6A17;ENSG00000197106
1	110748964	110830721	KCNC4;ENSG00000116396
1	110876127	110894298	RBM15;ENSG00000162775
1	110900469	110938703	SLC16A4;ENSG00000168679
1	110938870	110955563	HBXIP;ENSG00000134248
1	110988821	111004975	PROK1;ENSG00000143125
1	111054838	111066796	KCNA10;ENSG00000143105
1	111131201	111179095	KCNA2;ENSG00000177301
1	111209309	111222654	KCNA3;ENSG00000177272
1	111410771	111447549	CD53;ENSG00000143119
1	111484806	111511700	LRIF1;ENSG00000121931
1	111654954	111687837	DRAM2;ENSG00000156171
1	111677248	111732723	CEPT1;ENSG00000134255
1	111724795	111752156	DENND2D;ENSG00000162777
1	111738392	111791061	CHI3L2;ENSG00000064886
1	111828483	111868187	CHIA;ENSG00000134216
1	111883909	111900634	C1orf88;ENSG00000173947
1	111951935	111975398	OVGP1;ENSG00000085465
1	111977511	111996997	WDR77;ENSG00000116455
1	111986485	112010394	ATP5F1;ENSG00000116459
1	112011413	112026133	C1orf162;ENSG00000143110
1	112020969	112111583	ADORA3;ENSG00000121933
1	112079839	112264312	RAP1A;ENSG00000116473
1	112218251	112303445	FAM212B;ENSG00000197852
1	112292866	112315637	DDX20;ENSG00000064703
1	112308283	112536776	KCND3;ENSG00000171385
1	112933802	113008785	CTTNBP2NL;ENSG00000143079
1	113004162	113070287	WNT2B;ENSG00000134245
1	113061139	113168446	ST7L;ENSG00000007341
1	113156794	113219240	CAPZA1;ENSG00000116489
1	113210762	113248367	MOV10;ENSG00000155363
1	113238727	113255055	RHOC;ENSG00000155366
1	113240235	113263098	PPM1J;ENSG00000155367
1	113258040	113274856	FAM19A3;ENSG00000184599
1	113449468	113504634	SLC16A1;ENSG00000155380
1	113610830	113674821	LRIG2;ENSG00000198799
1	113928370	114233544	MAGI3;ENSG00000081026
1	114234452	114307110	PHTF1;ENSG00000116793
1	114299453	114360097	RSBN1;ENSG00000081019
1	114351432	114419380	PTPN22;ENSG00000134242
1	114415789	114435168	BCL2L15;ENSG00000188761
1	114432369	114452822	AP4B1;ENSG00000134262
1	114442762	114461707	DCLRE1B;ENSG00000118655
1	114466813	114525425	HIPK1;ENSG00000163349
1	114517062	114529875	OLFML3;ENSG00000116774
1	114626913	114701540	SYT6;ENSG00000134207
1	114930398	115058780	TRIM33;ENSG00000197323
1	115105177	115129259	BCAS2;ENSG00000116752
1	115120468	115218042	DENND2C;ENSG00000175984
1	115210718	115243238	AMPD1;ENSG00000116748
1	115242089	115264514	NRAS;ENSG00000213281
1	115254533	115306296	CSDE1;ENSG00000009307
1	115307099	115328305	SIKE1;ENSG00000052723
1	115392423	115542990	SYCP1;ENSG00000198765
1	115567414	115581940	TSHB;ENSG00000134200
1	115585631	115637120	TSPAN2;ENSG00000134198
1	115823538	115885856	NGF;ENSG00000134259
1	116179573	116245844	VANGL1;ENSG00000173218
1	116237627	116316401	CASQ2;ENSG00000118729
1	116373997	116391537	NHLH2;ENSG00000177551
1	116514118	116617674	SLC22A15;ENSG00000163393
1	116649375	116682860	MAB21L3;ENSG00000173212
1	116910289	116957882	ATP1A1;ENSG00000163399
1	116936621	116966196	ATP1A1OS;ENSG00000203865
1	117052156	117118660	CD58;ENSG00000116815
1	117112030	117215374	IGSF3;ENSG00000143061
1	117231733	117254224	C1orf137;ENSG00000203864
1	117292006	117316849	CD2;ENSG00000116824
1	117447678	117537979	PTGFRN;ENSG00000134247
1	117539381	117584166	CD101;ENSG00000134256
1	117597924	117650491	TTF2;ENSG00000116830
1	117648681	117670208	TRIM45;ENSG00000134253
1	117681208	117758555	VTCN1;ENSG00000134258
1	117905070	118076493	MAN1A2;ENSG00000198162
1	118143555	118175993	FAM46C;ENSG00000183508
1	118407036	118477252	GDAP2;ENSG00000196505
1	118467342	118508048	WDR3;ENSG00000065183
1	118491483	118732845	SPAG17;ENSG00000155761
1	119420668	119537178	TBX15;ENSG00000092607
1	119568838	119688293	WARS2;ENSG00000116874
1	119906401	119941752	HAO2;ENSG00000116882
1	119952553	119970657	HSD3B2;ENSG00000203859
1	120044820	120062680	HSD3B1;ENSG00000203857
1	120157044	120195395	ZNF697;ENSG00000143067
